Unnamed: 0,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price,Booking_Hour,Booking_DateTime,Booking_Slot,Lead_Time_Days,Duration_mins,Route
1675,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-717,13:35,19:40,6h 5m,1 stop,8579,7,23-06-2022 07:00,Morning,5,365,Delhi -> Mumbai
1676,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8963,09:25,16:10,6h 45m,1 stop,8579,1,23-06-2022 01:00,Night,5,405,Delhi -> Mumbai
1677,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,8579,7,23-06-2022 07:00,Morning,5,405,Delhi -> Mumbai
1678,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,8895,12,23-06-2022 12:00,Afternoon,5,135,Delhi -> Mumbai
1679,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,8895,12,23-06-2022 12:00,Afternoon,5,140,Delhi -> Mumbai
1680,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,8895,0,23-06-2022 00:00,Night,5,140,Delhi -> Mumbai
1681,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,9031,5,23-06-2022 05:00,Morning,5,295,Delhi -> Mumbai
1682,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,9031,23,23-06-2022 23:00,Night,5,535,Delhi -> Mumbai
1683,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,9031,18,23-06-2022 18:00,Evening,5,725,Delhi -> Mumbai
1684,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,9031,15,23-06-2022 15:00,Afternoon,5,740,Delhi -> Mumbai
1685,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,9031,7,23-06-2022 07:00,Morning,5,930,Delhi -> Mumbai
1686,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,9031,0,23-06-2022 00:00,Night,5,995,Delhi -> Mumbai
1687,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,9031,15,23-06-2022 15:00,Afternoon,5,1425,Delhi -> Mumbai
1688,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,9031,8,23-06-2022 08:00,Morning,5,1545,Delhi -> Mumbai
1689,Delhi,Mumbai,23-06-2022,28-06-2022,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,9107,12,23-06-2022 12:00,Afternoon,5,750,Delhi -> Mumbai
1690,Delhi,Mumbai,23-06-2022,28-06-2022,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,9107,10,23-06-2022 10:00,Morning,5,785,Delhi -> Mumbai
1691,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,10942,12,23-06-2022 12:00,Afternoon,5,320,Delhi -> Mumbai
1692,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-497,05:15,09:20,4h 5m,1 stop,12675,20,23-06-2022 20:00,Evening,5,245,Delhi -> Mumbai
1693,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,12622,9,23-06-2022 09:00,Morning,5,260,Delhi -> Mumbai
1694,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,12622,3,23-06-2022 03:00,Night,5,315,Delhi -> Mumbai
1695,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,12622,5,23-06-2022 05:00,Morning,5,290,Delhi -> Mumbai
1696,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,12622,6,23-06-2022 06:00,Morning,5,310,Delhi -> Mumbai
1697,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6.00E-153,19:35,"00:20
+1D",4h 45m,1 stop,12622,4,23-06-2022 04:00,Night,5,285,Delhi -> Mumbai
1698,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6.00E-184,09:50,15:45,5h 55m,1 stop,12622,10,23-06-2022 10:00,Morning,5,355,Delhi -> Mumbai
1699,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,12622,12,23-06-2022 12:00,Afternoon,5,340,Delhi -> Mumbai
1700,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2141,13:35,19:40,6h 5m,1 stop,12622,18,23-06-2022 18:00,Evening,5,365,Delhi -> Mumbai
1701,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-913,05:55,15:50,9h 55m,1 stop,12670,22,23-06-2022 22:00,Night,5,595,Delhi -> Mumbai
1702,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-935,18:00,"15:50
+1D",21h 50m,1 stop,12670,9,23-06-2022 09:00,Morning,5,1310,Delhi -> Mumbai
1703,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,13615,9,23-06-2022 09:00,Morning,5,310,Delhi -> Mumbai
1704,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-637,17:10,"11:15
+1D",18h 5m,1 stop,13615,10,23-06-2022 10:00,Morning,5,1085,Delhi -> Mumbai
1705,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-627,13:20,"16:00
+1D",26h 40m,1 stop,13672,20,23-06-2022 20:00,Evening,5,1600,Delhi -> Mumbai
1706,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,14140,6,23-06-2022 06:00,Morning,5,345,Delhi -> Mumbai
1707,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,14140,17,23-06-2022 17:00,Evening,5,325,Delhi -> Mumbai
1708,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-403,12:50,19:15,6h 25m,1 stop,14007,3,23-06-2022 03:00,Night,5,385,Delhi -> Mumbai
1709,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,23:00,8h 15m,1 stop,14140,1,23-06-2022 01:00,Night,5,495,Delhi -> Mumbai
1710,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-859,10:25,20:30,10h 5m,1 stop,14140,13,23-06-2022 13:00,Afternoon,5,605,Delhi -> Mumbai
1711,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-859,10:25,23:00,12h 35m,1 stop,14140,12,23-06-2022 12:00,Afternoon,5,755,Delhi -> Mumbai
1712,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-871,20:35,"08:40
+1D",12h 5m,1 stop,14140,11,23-06-2022 11:00,Morning,5,725,Delhi -> Mumbai
1713,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-871,20:35,"10:00
+1D",13h 25m,1 stop,14140,6,23-06-2022 06:00,Morning,5,805,Delhi -> Mumbai
1714,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-879,17:35,"08:40
+1D",15h 5m,1 stop,14140,1,23-06-2022 01:00,Night,5,905,Delhi -> Mumbai
1715,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-879,17:35,"10:00
+1D",16h 25m,1 stop,14140,12,23-06-2022 12:00,Afternoon,5,985,Delhi -> Mumbai
1716,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,"08:40
+1D",17h 55m,1 stop,14140,13,23-06-2022 13:00,Afternoon,5,1075,Delhi -> Mumbai
1717,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-871,20:35,"14:30
+1D",17h 55m,1 stop,14140,16,23-06-2022 16:00,Afternoon,5,1075,Delhi -> Mumbai
1718,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,"10:00
+1D",19h 15m,1 stop,14140,8,23-06-2022 08:00,Morning,5,1155,Delhi -> Mumbai
1719,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-706,13:40,22:20,8h 40m,1 stop,14247,16,23-06-2022 16:00,Afternoon,5,520,Delhi -> Mumbai
1720,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-706,13:40,"11:15
+1D",21h 35m,1 stop,14247,7,23-06-2022 07:00,Morning,5,1295,Delhi -> Mumbai
1721,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-885,10:45,16:35,5h 50m,1 stop,14460,1,23-06-2022 01:00,Night,5,350,Delhi -> Mumbai
1722,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,14460,23,23-06-2022 23:00,Night,5,605,Delhi -> Mumbai
1723,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-855,18:40,"14:45
+1D",20h 5m,1 stop,14455,12,23-06-2022 12:00,Afternoon,5,1205,Delhi -> Mumbai
1724,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-406,10:15,15:40,5h 25m,1 stop,15300,2,23-06-2022 02:00,Night,5,325,Delhi -> Mumbai
1725,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-673,13:20,18:20,5h 0m,1 stop,15295,15,23-06-2022 15:00,Afternoon,5,300,Delhi -> Mumbai
1726,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-781,17:50,23:30,5h 40m,1 stop,15505,5,23-06-2022 05:00,Morning,5,340,Delhi -> Mumbai
1727,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-877,11:10,17:15,6h 5m,1 stop,15720,18,23-06-2022 18:00,Evening,5,365,Delhi -> Mumbai
1728,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-811,06:15,12:00,5h 45m,1 stop,16135,6,23-06-2022 06:00,Morning,5,345,Delhi -> Mumbai
1729,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-813,17:35,23:25,5h 50m,1 stop,16135,9,23-06-2022 09:00,Morning,5,350,Delhi -> Mumbai
1730,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-506,09:45,21:05,11h 20m,1 stop,16140,8,23-06-2022 08:00,Morning,5,680,Delhi -> Mumbai
1731,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-504,21:15,"08:35
+1D",11h 20m,1 stop,16140,1,23-06-2022 01:00,Night,5,680,Delhi -> Mumbai
1732,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-504,21:15,"10:35
+1D",13h 20m,1 stop,16140,14,23-06-2022 14:00,Afternoon,5,800,Delhi -> Mumbai
1733,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-643,14:10,19:00,4h 50m,1 stop,16979,4,23-06-2022 04:00,Night,5,290,Delhi -> Mumbai
1734,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-819,14:15,20:15,6h 0m,1 stop,17397,21,23-06-2022 21:00,Night,5,360,Delhi -> Mumbai
1735,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-817,16:05,21:50,5h 45m,1 stop,17397,3,23-06-2022 03:00,Night,5,345,Delhi -> Mumbai
1736,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-705,07:30,13:00,5h 30m,1 stop,17605,19,23-06-2022 19:00,Evening,5,330,Delhi -> Mumbai
1737,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-707,17:30,23:30,6h 0m,1 stop,17605,3,23-06-2022 03:00,Night,5,360,Delhi -> Mumbai
1738,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-540,20:40,"08:05
+1D",11h 25m,1 stop,17610,17,23-06-2022 17:00,Evening,5,685,Delhi -> Mumbai
1739,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-439,05:55,18:00,12h 5m,1 stop,17610,3,23-06-2022 03:00,Night,5,725,Delhi -> Mumbai
1740,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-429,09:45,18:00,8h 15m,1 stop,18345,16,23-06-2022 16:00,Afternoon,5,495,Delhi -> Mumbai
1741,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-767,12:10,20:15,8h 5m,1 stop,19815,11,23-06-2022 11:00,Morning,5,485,Delhi -> Mumbai
1742,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,20427,21,23-06-2022 21:00,Night,5,370,Delhi -> Mumbai
1743,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-801,15:00,22:40,7h 40m,1 stop,20340,16,23-06-2022 16:00,Afternoon,5,460,Delhi -> Mumbai
1744,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-2501,02:40,04:50,2h 10m,non-stop,8579,9,23-06-2022 09:00,Morning,6,130,Delhi -> Mumbai
1745,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-975,05:55,07:55,2h 0m,non-stop,8578,21,23-06-2022 21:00,Night,6,120,Delhi -> Mumbai
1746,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5023,06:30,08:35,2h 5m,non-stop,8579,0,23-06-2022 00:00,Night,6,125,Delhi -> Mumbai
1747,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-887,07:00,09:05,2h 5m,non-stop,8580,21,23-06-2022 21:00,Night,6,125,Delhi -> Mumbai
1748,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-334,07:00,09:15,2h 15m,non-stop,8579,23,23-06-2022 23:00,Night,6,135,Delhi -> Mumbai
1749,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6814,07:20,09:25,2h 5m,non-stop,8579,17,23-06-2022 17:00,Evening,6,125,Delhi -> Mumbai
1750,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,8579,17,23-06-2022 17:00,Evening,6,135,Delhi -> Mumbai
1751,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-665,08:00,10:10,2h 10m,non-stop,8580,13,23-06-2022 13:00,Afternoon,6,130,Delhi -> Mumbai
1752,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,8579,14,23-06-2022 14:00,Afternoon,6,140,Delhi -> Mumbai
1753,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,8579,11,23-06-2022 11:00,Morning,6,135,Delhi -> Mumbai
1754,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,8578,3,23-06-2022 03:00,Night,6,125,Delhi -> Mumbai
1755,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,8578,2,23-06-2022 02:00,Night,6,135,Delhi -> Mumbai
1756,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,8579,19,23-06-2022 19:00,Evening,6,125,Delhi -> Mumbai
1757,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,8578,11,23-06-2022 11:00,Morning,6,140,Delhi -> Mumbai
1758,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,8579,6,23-06-2022 06:00,Morning,6,120,Delhi -> Mumbai
1759,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-338,12:30,14:45,2h 15m,non-stop,8579,10,23-06-2022 10:00,Morning,6,135,Delhi -> Mumbai
1760,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,8578,0,23-06-2022 00:00,Night,6,130,Delhi -> Mumbai
1761,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,8579,5,23-06-2022 05:00,Morning,6,130,Delhi -> Mumbai
1762,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-863,14:00,16:15,2h 15m,non-stop,8580,14,23-06-2022 14:00,Afternoon,6,135,Delhi -> Mumbai
1763,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,8579,14,23-06-2022 14:00,Afternoon,6,130,Delhi -> Mumbai
1764,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,8578,18,23-06-2022 18:00,Evening,6,130,Delhi -> Mumbai
1765,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,8579,10,23-06-2022 10:00,Morning,6,130,Delhi -> Mumbai
1766,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,8578,22,23-06-2022 22:00,Night,6,130,Delhi -> Mumbai
1767,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,8579,1,23-06-2022 01:00,Night,6,130,Delhi -> Mumbai
1768,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,8578,13,23-06-2022 13:00,Afternoon,6,140,Delhi -> Mumbai
1769,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,8579,1,23-06-2022 01:00,Night,6,125,Delhi -> Mumbai
1770,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,8578,3,23-06-2022 03:00,Night,6,140,Delhi -> Mumbai
1771,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,8579,16,23-06-2022 16:00,Afternoon,6,135,Delhi -> Mumbai
1772,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,8579,2,23-06-2022 02:00,Night,6,135,Delhi -> Mumbai
1773,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,8578,12,23-06-2022 12:00,Afternoon,6,140,Delhi -> Mumbai
1774,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,8579,8,23-06-2022 08:00,Morning,6,130,Delhi -> Mumbai
1775,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-624,19:00,21:15,2h 15m,non-stop,8580,6,23-06-2022 06:00,Morning,6,135,Delhi -> Mumbai
1776,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,8578,14,23-06-2022 14:00,Afternoon,6,130,Delhi -> Mumbai
1777,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,8579,22,23-06-2022 22:00,Night,6,130,Delhi -> Mumbai
1778,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,8579,10,23-06-2022 10:00,Morning,6,135,Delhi -> Mumbai
1779,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-346,19:50,22:00,2h 10m,non-stop,8579,19,23-06-2022 19:00,Evening,6,130,Delhi -> Mumbai
1780,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-805,20:00,22:10,2h 10m,non-stop,8580,1,23-06-2022 01:00,Night,6,130,Delhi -> Mumbai
1781,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,8578,14,23-06-2022 14:00,Afternoon,6,130,Delhi -> Mumbai
1782,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,8579,13,23-06-2022 13:00,Afternoon,6,150,Delhi -> Mumbai
1783,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-605,21:15,23:35,2h 20m,non-stop,8580,19,23-06-2022 19:00,Evening,6,140,Delhi -> Mumbai
1784,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,8578,21,23-06-2022 21:00,Night,6,120,Delhi -> Mumbai
1785,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,8579,10,23-06-2022 10:00,Morning,6,135,Delhi -> Mumbai
1786,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,8579,2,23-06-2022 02:00,Night,6,145,Delhi -> Mumbai
1787,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,8579,16,23-06-2022 16:00,Afternoon,6,135,Delhi -> Mumbai
1788,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,8579,11,23-06-2022 11:00,Morning,6,125,Delhi -> Mumbai
1789,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-865,10:00,12:35,2h 35m,non-stop,8580,23,23-06-2022 23:00,Night,6,155,Delhi -> Mumbai
1790,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,8579,20,23-06-2022 20:00,Evening,6,265,Delhi -> Mumbai
1791,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,8579,14,23-06-2022 14:00,Afternoon,6,280,Delhi -> Mumbai
1792,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-441,17:55,22:10,4h 15m,1 stop,8580,15,23-06-2022 15:00,Afternoon,6,255,Delhi -> Mumbai
1793,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,8579,4,23-06-2022 04:00,Night,6,325,Delhi -> Mumbai
1794,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-713,20:05,"02:00
+1D",5h 55m,1 stop,8579,19,23-06-2022 19:00,Evening,6,355,Delhi -> Mumbai
1795,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,8579,5,23-06-2022 05:00,Morning,6,370,Delhi -> Mumbai
1796,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,8579,18,23-06-2022 18:00,Evening,6,390,Delhi -> Mumbai
1797,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-3749,15:30,21:45,6h 15m,1 stop,8579,4,23-06-2022 04:00,Night,6,375,Delhi -> Mumbai
1798,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-8007,11:00,18:10,7h 10m,1 stop,8579,2,23-06-2022 02:00,Night,6,430,Delhi -> Mumbai
1799,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,8579,0,23-06-2022 00:00,Night,6,405,Delhi -> Mumbai
1800,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-237,12:50,20:15,7h 25m,1 stop,8579,5,23-06-2022 05:00,Morning,6,445,Delhi -> Mumbai
1801,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,8714,14,23-06-2022 14:00,Afternoon,6,535,Delhi -> Mumbai
1802,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,8714,1,23-06-2022 01:00,Night,6,740,Delhi -> Mumbai
1803,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,8895,2,23-06-2022 02:00,Night,6,135,Delhi -> Mumbai
1804,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,8895,16,23-06-2022 16:00,Afternoon,6,140,Delhi -> Mumbai
1805,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,9031,23,23-06-2022 23:00,Night,6,995,Delhi -> Mumbai
1806,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,9031,11,23-06-2022 11:00,Morning,6,1425,Delhi -> Mumbai
1807,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,9031,17,23-06-2022 17:00,Evening,6,1545,Delhi -> Mumbai
1808,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-636,14:30,18:10,3h 40m,1 stop,9105,14,23-06-2022 14:00,Afternoon,6,220,Delhi -> Mumbai
1809,Delhi,Mumbai,23-06-2022,29-06-2022,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,9107,11,23-06-2022 11:00,Morning,6,750,Delhi -> Mumbai
1810,Delhi,Mumbai,23-06-2022,29-06-2022,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,9107,15,23-06-2022 15:00,Afternoon,6,785,Delhi -> Mumbai
1811,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,9451,7,23-06-2022 07:00,Morning,6,295,Delhi -> Mumbai
1812,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,9451,13,23-06-2022 13:00,Afternoon,6,725,Delhi -> Mumbai
1813,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,9451,16,23-06-2022 16:00,Afternoon,6,930,Delhi -> Mumbai
1814,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6.00E-184,09:50,15:45,5h 55m,1 stop,10102,20,23-06-2022 20:00,Evening,6,355,Delhi -> Mumbai
1815,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-7403,07:20,12:05,4h 45m,1 stop,10522,7,23-06-2022 07:00,Morning,6,285,Delhi -> Mumbai
1816,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,10942,14,23-06-2022 14:00,Afternoon,6,320,Delhi -> Mumbai
1817,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-481,08:40,"09:40
+1D",25h 0m,1 stop,11172,13,23-06-2022 13:00,Afternoon,6,1500,Delhi -> Mumbai
1818,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-497,05:15,09:20,4h 5m,1 stop,12675,17,23-06-2022 17:00,Evening,6,245,Delhi -> Mumbai
1819,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,12622,19,23-06-2022 19:00,Evening,6,260,Delhi -> Mumbai
1820,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,12622,6,23-06-2022 06:00,Morning,6,315,Delhi -> Mumbai
